metro_nonmetro,year,county_name,state_abbr,geoId,value
Metropolitan,2018,"Anchorage Municipality",AK,us-ak-020,0.08600034348151
Metropolitan,2018,"Fairbanks North Star Borough",AK,us-ak-090,0.07200021814116
Metropolitan,2018,"Matanuska-Susitna Borough",AK,us-ak-170,0.08500086885618
Metropolitan,2018,"Autauga County",AL,us-al-001,0.10700141788491
Metropolitan,2018,"Baldwin County",AL,us-al-003,0.10300003694627
Metropolitan,2018,"Bibb County",AL,us-al-007,0.11400595510765
Metropolitan,2018,"Blount County",AL,us-al-009,0.12600111752654
Metropolitan,2018,"Calhoun County",AL,us-al-015,0.14800050692996
Metropolitan,2018,"Chilton County",AL,us-al-021,0.16600024606299
Metropolitan,2018,"Colbert County",AL,us-al-033,0.14900204830181
Metropolitan,2018,"Elmore County",AL,us-al-051,0.13300019532522
Metropolitan,2018,"Etowah County",AL,us-al-055,0.16400076594115
Metropolitan,2018,"Geneva County",AL,us-al-061,0.13800339762166
Metropolitan,2018,"Greene County",AL,us-al-063,0.15001580777743
Metropolitan,2018,"Hale County",AL,us-al-065,0.12600145666424
Metropolitan,2018,"Henry County",AL,us-al-067,0.12400060340926
Metropolitan,2018,"Houston County",AL,us-al-069,0.16400086942068
Metropolitan,2018,"Jefferson County",AL,us-al-073,0.12300000405165
Metropolitan,2018,"Lauderdale County",AL,us-al-077,0.11800075686434
Metropolitan,2018,"Lawrence County",AL,us-al-079,0.11100083369725
Metropolitan,2018,"Lee County",AL,us-al-081,0.09500024973778
Metropolitan,2018,"Limestone County",AL,us-al-083,0.12800079266221
Metropolitan,2018,"Lowndes County",AL,us-al-085,0.14100549882168
Metropolitan,2018,"Madison County",AL,us-al-089,0.11900024731735
Metropolitan,2018,"Mobile County",AL,us-al-097,0.1340003076329
Metropolitan,2018,"Montgomery County",AL,us-al-101,0.15300029347116
Metropolitan,2018,"Morgan County",AL,us-al-103,0.11100114712432
Metropolitan,2018,"Pickens County",AL,us-al-107,0.12900748704166
Metropolitan,2018,"Russell County",AL,us-al-113,0.10800218522125
Metropolitan,2018,"Shelby County",AL,us-al-117,0.09900044566117
Metropolitan,2018,"St. Clair County",AL,us-al-115,0.12200042471862
Metropolitan,2018,"Tuscaloosa County",AL,us-al-125,0.11900073034587
Metropolitan,2018,"Washington County",AL,us-al-129,0.13700168444694
Metropolitan,2018,"Benton County",AR,us-ar-007,0.096
Metropolitan,2018,"Cleveland County",AR,us-ar-025,0.1060139406711
Metropolitan,2018,"Craighead County",AR,us-ar-031,0.11500084559445
Metropolitan,2018,"Crawford County",AR,us-ar-033,0.12400095820902
Metropolitan,2018,"Crittenden County",AR,us-ar-035,0.13900178357358
Metropolitan,2018,"Faulkner County",AR,us-ar-045,0.10200048846555
Metropolitan,2018,"Franklin County",AR,us-ar-047,0.10700550486389
Metropolitan,2018,"Garland County",AR,us-ar-051,0.12900107130726
Metropolitan,2018,"Grant County",AR,us-ar-053,0.10700102956317
Metropolitan,2018,"Jefferson County",AR,us-ar-069,0.13600061879991
Metropolitan,2018,"Lincoln County",AR,us-ar-079,0.10100544230237
Metropolitan,2018,"Little River County",AR,us-ar-081,0.10600555674289
Metropolitan,2018,"Lonoke County",AR,us-ar-085,0.10300149499751
Metropolitan,2018,"Madison County",AR,us-ar-087,0.11100090916605
Metropolitan,2018,"Miller County",AR,us-ar-091,0.11800172265289
Metropolitan,2018,"Perry County",AR,us-ar-105,0.11101209420751
Metropolitan,2018,"Poinsett County",AR,us-ar-111,0.13700011201972
Metropolitan,2018,"Pulaski County",AR,us-ar-119,0.1170003912829
Metropolitan,2018,"Saline County",AR,us-ar-125,0.10100066410779
Metropolitan,2018,"Sebastian County",AR,us-ar-131,0.12300055157198
Metropolitan,2018,"Washington County",AR,us-ar-143,0.095
Metropolitan,2018,"Cochise County",AZ,us-az-003,0.09500068512643
Metropolitan,2018,"Coconino County",AZ,us-az-005,0.06800050284786
Metropolitan,2018,"Maricopa County",AZ,us-az-013,0.08700001840881
Metropolitan,2018,"Mohave County",AZ,us-az-015,0.13000029973324
Metropolitan,2018,"Pima County",AZ,us-az-019,0.08800008248518
Metropolitan,2018,"Pinal County",AZ,us-az-021,0.13400038269951
Metropolitan,2018,"Yavapai County",AZ,us-az-025,0.1010004532798
Metropolitan,2018,"Yuma County",AZ,us-az-027,0.10800018634491
Metropolitan,2018,"Alameda County",CA,us-ca-001,0.06800004682178
Metropolitan,2018,"Butte County",CA,us-ca-007,0.1
Metropolitan,2018,"Contra Costa County",CA,us-ca-013,0.08600008893736
Metropolitan,2018,"El Dorado County",CA,us-ca-017,0.08200027067262
Metropolitan,2018,"Fresno County",CA,us-ca-019,0.09700011741223
Metropolitan,2018,"Imperial County",CA,us-ca-025,0.09800041657988
Metropolitan,2018,"Kern County",CA,us-ca-029,0.103000093861
Metropolitan,2018,"Kings County",CA,us-ca-031,0.09900082150431
Metropolitan,2018,"Los Angeles County",CA,us-ca-037,0.09500000196875
Metropolitan,2018,"Madera County",CA,us-ca-039,0.1
Metropolitan,2018,"Marin County",CA,us-ca-041,0.07700021136349
Metropolitan,2018,"Merced County",CA,us-ca-047,0.11300012712169
Metropolitan,2018,"Monterey County",CA,us-ca-053,0.08500009668624
Metropolitan,2018,"Napa County",CA,us-ca-055,0.08800051857614
Metropolitan,2018,"Orange County",CA,us-ca-059,0.08700001372575
Metropolitan,2018,"Placer County",CA,us-ca-061,0.07300017114496
Metropolitan,2018,"Riverside County",CA,us-ca-065,0.10300003452284
Metropolitan,2018,"Sacramento County",CA,us-ca-067,0.09400006914507
Metropolitan,2018,"San Benito County",CA,us-ca-069,0.08300090979075
Metropolitan,2018,"San Bernardino County",CA,us-ca-071,0.11200001051606
Metropolitan,2018,"San Diego County",CA,us-ca-073,0.08100002714384
Metropolitan,2018,"San Francisco County",CA,us-ca-075,0.06600004578194
Metropolitan,2018,"San Joaquin County",CA,us-ca-077,0.10400006169364
Metropolitan,2018,"San Luis Obispo County",CA,us-ca-079,0.09100037541782
Metropolitan,2018,"San Mateo County",CA,us-ca-081,0.08300007609256
Metropolitan,2018,"Santa Barbara County",CA,us-ca-083,0.07200019563609
Metropolitan,2018,"Santa Clara County",CA,us-ca-085,0.08600000685417
Metropolitan,2018,"Santa Cruz County",CA,us-ca-087,0.06300008179329
Metropolitan,2018,"Shasta County",CA,us-ca-089,0.09800018886702
Metropolitan,2018,"Solano County",CA,us-ca-095,0.08900023221335
Metropolitan,2018,"Sonoma County",CA,us-ca-097,0.09300019778532
Metropolitan,2018,"Stanislaus County",CA,us-ca-099,0.09900022019272
Metropolitan,2018,"Sutter County",CA,us-ca-101,0.10600104821803
Metropolitan,2018,"Tulare County",CA,us-ca-107,0.10200024079684
Metropolitan,2018,"Ventura County",CA,us-ca-111,0.08500002387999
Metropolitan,2018,"Yolo County",CA,us-ca-113,0.07600015187374
Metropolitan,2018,"Yuba County",CA,us-ca-115,0.08100098171782
Metropolitan,2018,"Adams County",CO,us-co-001,0.07500007027743
Metropolitan,2018,"Arapahoe County",CO,us-co-005,0.07300004373879
Metropolitan,2018,"Boulder County",CO,us-co-013,0.05800005713889
Metropolitan,2018,"Broomfield County",CO,us-co-014,0.06500118868373
Metropolitan,2018,"Clear Creek County",CO,us-co-019,0.08500694707591
Metropolitan,2018,"Denver County",CO,us-co-031,0.05800005766846
Metropolitan,2018,"Douglas County",CO,us-co-035,0.05900015958474
Metropolitan,2018,"El Paso County",CO,us-co-041,0.06700012156529
Metropolitan,2018,"Elbert County",CO,us-co-039,0.06700210504698
Metropolitan,2018,"Gilpin County",CO,us-co-047,0.07901085645356
Metropolitan,2018,"Jefferson County",CO,us-co-059,0.0640000535584
Metropolitan,2018,"Larimer County",CO,us-co-069,0.056
Metropolitan,2018,"Mesa County",CO,us-co-077,0.08300072090447
Metropolitan,2018,"Park County",CO,us-co-093,0.07700006672449
Metropolitan,2018,"Pueblo County",CO,us-co-101,0.10700074758241
Metropolitan,2018,"Teller County",CO,us-co-119,0.07600320224157
Metropolitan,2018,"Weld County",CO,us-co-123,0.08200012109526
Metropolitan,2018,"Fairfield County",CT,us-ct-001,0.07400007722792
Metropolitan,2018,"Hartford County",CT,us-ct-003,0.1
Metropolitan,2018,"Middlesex County",CT,us-ct-007,0.08100003107617
Metropolitan,2018,"New Haven County",CT,us-ct-009,0.10100005759653
Metropolitan,2018,"New London County",CT,us-ct-011,0.09700037080021
Metropolitan,2018,"Tolland County",CT,us-ct-013,0.08
Metropolitan,2018,"Windham County",CT,us-ct-015,0.112
Metropolitan,2018,"District Of Columbia",DC,us-dc-001,0.07900009314541
Metropolitan,2018,"Kent County",DE,us-de-001,0.14100012248898
Metropolitan,2018,"New Castle County",DE,us-de-003,0.10500014237307
Metropolitan,2018,"Sussex County",DE,us-de-005,0.12600021278145
Metropolitan,2018,"Alachua County",FL,us-fl-001,0.09700013666803
Metropolitan,2018,"Baker County",FL,us-fl-003,0.12400536861279
Metropolitan,2018,"Bay County",FL,us-fl-005,0.12200077878863
Metropolitan,2018,"Brevard County",FL,us-fl-009,0.12400008541716
Metropolitan,2018,"Broward County",FL,us-fl-011,0.09700001555062
Metropolitan,2018,"Charlotte County",FL,us-fl-015,0.12600033291079
Metropolitan,2018,"Citrus County",FL,us-fl-017,0.11700047647996
Metropolitan,2018,"Clay County",FL,us-fl-019,0.12000025504836
Metropolitan,2018,"Collier County",FL,us-fl-021,0.09700012909077
Metropolitan,2018,"Duval County",FL,us-fl-031,0.13000004257318
Metropolitan,2018,"Escambia County",FL,us-fl-033,0.11900002113227
Metropolitan,2018,"Flagler County",FL,us-fl-035,0.125
Metropolitan,2018,"Gadsden County",FL,us-fl-039,0.18700025793139
Metropolitan,2018,"Gilchrist County",FL,us-fl-041,0.13100597830098
Metropolitan,2018,"Hernando County",FL,us-fl-053,0.13500080705908
Metropolitan,2018,"Highlands County",FL,us-fl-055,0.153000403695
Metropolitan,2018,"Hillsborough County",FL,us-fl-057,0.10500009035907
Metropolitan,2018,"Indian River County",FL,us-fl-061,0.11300077376159
